Year,Drug/Alcohol Induced Cause Code,Deaths,county,state
2008,D1,22.0,mcdowell , WV
2008,D1,54.0,kanawha , WV
2008,D1,12.0,fayette , WV
2008,D1,28.0,abell , WV
2008,D1,11.0,boone , WV
2008,D1,18.0,mingo , WV
2008,D1,33.0,virginia beach ci, VA
2008,D1,127.0,denver , CO
2008,D1,76.0,arapahoe , CO
2008,D1,16.0,sebastian , AR
2008,D1,11.0,saline , AR
2008,D1,20.0,pulaski , AR
2008,D1,11.0,rawford , AR
2008,D1,15.0,raighead , AR
2008,D1,12.0,benton , AR
2008,D1,20.0,yavapai , AZ
2008,D1,23.0,pinal , AZ
2008,D1,91.0,pima , AZ
2008,D1,26.0,mohave , AZ
2008,D1,404.0,maricopa , AZ
2008,D1,10.0,conino , AZ
2008,D1,12.0,chise , AZ
2008,D1,18.0,matanuska-susitna borough, AK
2008,D1,45.0,anchorage borough, AK
2008,D1,32.0,walker , AL
2008,D1,31.0,tuscaloosa , AL
2008,D1,22.0,martin , FL
2008,D1,19.0,baldwin , AL
2008,D1,15.0,blount , AL
2008,D1,17.0,alhoun , AL
2008,D1,10.0,llman , AL
2008,D1,16.0,etowah , AL
2008,D1,135.0,alameda , CA
2008,D1,12.0,houston , AL
2008,D1,16.0,lauderdale , AL
2008,D1,10.0,limestone , AL
2008,D1,20.0,madison , AL
2008,D1,49.0,mobile , AL
2008,D1,17.0,morgan , AL
2008,D1,34.0,shelby , AL
2008,D1,63.0,jefferson , AL
2008,D1,58.0,butte , CA
2008,D1,84.0,ra costa , CA
2008,D1,28.0,el dorado , CA
2008,D1,145.0,san francisco , CA
2008,D1,94.0,san joaquin , CA
2008,D1,22.0,san luis obispo , CA
2008,D1,47.0,san mateo , CA
2008,D1,38.0,santa barbara , CA
2008,D1,86.0,santa clara , CA
2008,D1,277.0,san diego , CA
2008,D1,24.0,santa cruz , CA
2008,D1,32.0,solano , CA
2008,D1,51.0,sonoma , CA
2008,D1,50.0,stanislaus , CA
2008,D1,17.0,tulare , CA
2008,D1,66.0,ventura , CA
2008,D1,50.0,adams , CO
2008,D1,49.0,shasta , CA
2008,D1,33.0,boulder , CO
2008,D1,59.0,san bernardino , CA
2008,D1,182.0,riverside , CA
2008,D1,82.0,fresno , CA
2008,D1,43.0,humboldt , CA
2008,D1,11.0,imperial , CA
2008,D1,108.0,kern , CA
2008,D1,11.0,kings , CA
2008,D1,13.0,lake , CA
2008,D1,201.0,sacramento , CA
2008,D1,572.0,los angeles , CA
2008,D1,22.0,merced , CA
2008,D1,33.0,monterey , CA
2008,D1,11.0,napa , CA
2008,D1,11.0,nevada , CA
2008,D1,238.0,orange , CA
2008,D1,32.0,placer , CA
2008,D1,11.0,madera , CA
2008,D1,13.0,roanoke ci, VA
2008,D1,23.0,richmond ci, VA
2008,D1,13.0,norfolk ci, VA
2008,D1,22.0,dauphin , PA
2008,D1,70.0,delaware , PA
2008,D1,20.0,erie , PA
2008,D1,20.0,fayette , PA
2008,D1,37.0,lackawanna , PA
2008,D1,40.0,lancaster , PA
2008,D1,19.0,lawrence , PA
2008,D1,39.0,lehigh , PA
2008,D1,57.0,luzerne , PA
2008,D1,18.0,mercer , PA
2008,D1,22.0,monroe , PA
2008,D1,83.0,montgomery , PA
2008,D1,21.0,northampton , PA
2008,D1,353.0,philadelphia , PA
2008,D1,12.0,schuylkill , PA
2008,D1,19.0,washington , PA
2008,D1,50.0,westmoreland , PA
2008,D1,15.0,lexington , SC
2008,D1,13.0,laurens , SC
2008,D1,35.0,horry , SC
2008,D1,10.0,greenwood , SC
2008,D1,66.0,greenville , SC
2008,D1,14.0,dorchester , SC
2008,D1,19.0,mberland , PA
2008,D1,30.0,harleston , SC
2008,D1,29.0,anderson , SC
2008,D1,18.0,aiken , SC
2008,D1,14.0,washington , RI
2008,D1,93.0,providence , RI
2008,D1,26.0,kent , RI
2008,D1,37.0,york , PA
2008,D1,15.0,berkeley , SC
2008,D1,37.0,hester , PA
2008,D1,12.0,arbon , PA
2008,D1,30.0,ambria , PA
2008,D1,17.0,reek , OK
2008,D1,30.0,leveland , OK
2008,D1,11.0,wayne , OH
2008,D1,33.0,warren , OH
2008,D1,41.0,trumbull , OH
2008,D1,47.0,summit , OH
2008,D1,16.0,muskogee , OK
2008,D1,30.0,stark , OH
2008,D1,19.0,scioto , OH
2008,D1,21.0,ross , OH
2008,D1,13.0,richland , OH
2008,D1,11.0,preble , OH
2008,D1,145.0,montgomery , OH
2008,D1,21.0,miami , OH
2008,D1,12.0,shelby , OH
2008,D1,20.0,oconee , SC
2008,D1,87.0,oklahoma , OK
2008,D1,11.0,rogers , OK
2008,D1,14.0,butler , PA
2008,D1,72.0,bucks , PA
2008,D1,19.0,blair , PA
2008,D1,15.0,berks , PA
2008,D1,18.0,beaver , PA
2008,D1,211.0,allegheny , PA
2008,D1,11.0,pottawatomie , OK
2008,D1,21.0,washington , OR
2008,D1,19.0,marion , OR
2008,D1,39.0,lane , OR
2008,D1,14.0,jackson , OR
2008,D1,10.0,deschutes , OR
2008,D1,25.0,lackamas , OR
2008,D1,104.0,tulsa , OK
2008,D1,108.0,multnomah , OR
2008,D1,16.0,pickens , SC
2008,D1,27.0,richland , SC
2008,D1,61.0,spartanburg , SC
2008,D1,58.0,travis , TX
2008,D1,13.0,taylor , TX
2008,D1,115.0,tarrant , TX
2008,D1,19.0,smith , TX
2008,D1,10.0,potter , TX
2008,D1,10.0,parker , TX
2008,D1,20.0,webb , TX
2008,D1,20.0,orange , TX
2008,D1,51.0,montgomery , TX
2008,D1,15.0,midland , TX
2008,D1,18.0,lubbock , TX
2008,D1,13.0,liberty , TX
2008,D1,10.0,kaufman , TX
2008,D1,13.0,johnson , TX
2008,D1,40.0,nueces , TX
2008,D1,37.0,jefferson , TX
2008,D1,29.0,wichita , TX
2008,D1,20.0,davis , UT
2008,D1,11.0,hesapeake ci, VA
2008,D1,12.0,tazewell , VA
2008,D1,11.0,pulaski , VA
2008,D1,14.0,prince william , VA
2008,D1,11.0,montgomery , VA
2008,D1,19.0,henry , VA
2008,D1,18.0,williamson , TX
2008,D1,25.0,henrico , VA
2008,D1,10.0,dickenson , VA
2008,D1,26.0,hesterfield , VA
2008,D1,13.0,buchanan , VA
2008,D1,21.0,weber , UT
2008,D1,25.0,utah , UT
2008,D1,81.0,salt lake , UT
2008,D1,37.0,fairfax , VA
2008,D1,73.0,lucas , OH
2008,D1,13.0,hunt , TX
2008,D1,10.0,henderson , TX
2008,D1,83.0,shelby , TN
2008,D1,30.0,rutherford , TN
2008,D1,11.0,maury , TN
2008,D1,90.0,knox , TN
2008,D1,10.0,jefferson , TN
2008,D1,44.0,hamilton , TN
2008,D1,23.0,sullivan , TN
2008,D1,12.0,dickson , TN
2008,D1,10.0,heatham , TN
2008,D1,12.0,ampbell , TN
2008,D1,13.0,bradley , TN
2008,D1,14.0,blount , TN
2008,D1,13.0,anderson , TN
2008,D1,25.0,york , SC
2008,D1,67.0,davidson , TN
2008,D1,20.0,hidalgo , TX
2008,D1,12.0,sumner , TN
2008,D1,10.0,anderson , TX
2008,D1,11.0,hays , TX
2008,D1,244.0,harris , TX
2008,D1,37.0,galveston , TX
2008,D1,13.0,fort bend , TX
2008,D1,49.0,el paso , TX
2008,D1,13.0,ector , TX
2008,D1,11.0,wilson , TN
2008,D1,39.0,denton , TX
2008,D1,10.0,ke , TX
2008,D1,24.0,llin , TX
2008,D1,15.0,ameron , TX
2008,D1,10.0,brazos , TX
2008,D1,24.0,brazoria , TX
2008,D1,146.0,bexar , TX
2008,D1,150.0,dallas , TX
2008,D1,119.0,miami-dade , FL
2009,D1,29.0,baldwin , AL
2009,D1,12.0,natrona , WY
2009,D1,11.0,whitley , KY
2009,D1,11.0,rockcastle , KY
2009,D1,12.0,pulaski , KY
2009,D1,23.0,pike , KY
2009,D1,16.0,perry , KY
2009,D1,11.0,madison , KY
2009,D1,13.0,knox , KY
2009,D1,11.0,johnson , KY
2009,D1,14.0,jessamine , KY
2009,D1,63.0,jefferson , KY
2009,D1,13.0,hardin , KY
2009,D1,23.0,floyd , KY
2009,D1,29.0,fayette , KY
2009,D1,13.0,lark , KY
2009,D1,18.0,ampbell , KY
2009,D1,13.0,ascension parish, LA
2009,D1,12.0,bossier parish, LA
2009,D1,24.0,addo parish, LA
2009,D1,29.0,east baton rouge parish, LA
2009,D1,10.0,baltimore ci, MD
2009,D1,14.0,baltimore , MD
2009,D1,10.0,anne arundel , MD
2009,D1,21.0,york , ME
2009,D1,14.0,penobscot , ME
2009,D1,32.0,mberland , ME
2009,D1,13.0,androscoggin , ME
2009,D1,16.0,boyd , KY
2009,D1,12.0,terrebonne parish, LA
2009,D1,36.0,st. tammany parish, LA
2009,D1,12.0,st. mary parish, LA
2009,D1,18.0,ouachita parish, LA
2009,D1,45.0,orleans parish, LA
2009,D1,26.0,livingston parish, LA
2009,D1,26.0,lafayette parish, LA
2009,D1,71.0,jefferson parish, LA
2009,D1,20.0,tangipahoa parish, LA
2009,D1,19.0,boone , KY
2009,D1,11.0,bell , KY
2009,D1,12.0,wyandotte , KS
2009,D1,15.0,hamilton , IN
2009,D1,10.0,grant , IN
2009,D1,21.0,elkhart , IN
2009,D1,24.0,delaware , IN
2009,D1,31.0,allen , IN
2009,D1,55.0,winnebago , IL
2009,D1,64.0,will , IL
2009,D1,11.0,henry , IN
2009,D1,13.0,tazewell , IL
2009,D1,29.0,st. clair , IL
2009,D1,11.0,rock island , IL
2009,D1,22.0,peoria , IL
2009,D1,39.0,madison , IL
2009,D1,19.0,mclean , IL
2009,D1,31.0,mchenry , IL
2009,D1,21.0,lasalle , IL
2009,D1,11.0,sangamon , IL
2009,D1,25.0,barnstable , MA
2009,D1,10.0,kosciusko , IN
2009,D1,10.0,la porte , IN
2009,D1,24.0,shawnee , KS
2009,D1,55.0,sedgwick , KS
2009,D1,22.0,johnson , KS
2009,D1,13.0,scott , IA
2009,D1,32.0,polk , IA
2009,D1,13.0,linn , IA
2009,D1,16.0,vigo , IN
2009,D1,20.0,lake , IN
2009,D1,35.0,vanderburgh , IN
2009,D1,12.0,starke , IN
2009,D1,20.0,st. joseph , IN
2009,D1,16.0,porter , IN
2009,D1,18.0,morgan , IN
2009,D1,15.0,monroe , IN
2009,D1,124.0,marion , IN
2009,D1,33.0,madison , IN
2009,D1,21.0,tippecanoe , IN
2009,D1,70.0,lake , IL
2009,D1,16.0,berkshire , MA
2009,D1,84.0,essex , MA
2009,D1,10.0,gallatin , MT
2009,D1,58.0,st. louis ci, MO
2009,D1,97.0,st. louis , MO
2009,D1,21.0,st. francois , MO
2009,D1,26.0,st. charles , MO
2009,D1,11.0,polk , MO
2009,D1,42.0,jefferson , MO
2009,D1,18.0,jasper , MO
2009,D1,83.0,jackson , MO
2009,D1,11.0,howell , MO
2009,D1,53.0,greene , MO
2009,D1,11.0,franklin , MO
2009,D1,24.0,lay , MO
2009,D1,10.0,ass , MO
2009,D1,12.0,butler , MO
2009,D1,14.0,missoula , MT
2009,D1,11.0,silver bow , MT
2009,D1,36.0,douglas , NE
2009,D1,10.0,lancaster , NE
2009,D1,29.0,dona ana , NM
2009,D1,13.0,haves , NM
2009,D1,131.0,bernalillo , NM
2009,D1,13.0,union , NJ
2009,D1,15.0,middlesex , NJ
2009,D1,29.0,gloucester , NJ
2009,D1,62.0,amden , NJ
2009,D1,10.0,buchanan , MO
2009,D1,29.0,burlington , NJ
2009,D1,15.0,strafford , NH
2009,D1,30.0,rockingham , NH
2009,D1,42.0,hillsborough , NH
2009,D1,14.0,arson ci, NV
2009,D1,70.0,washoe , NV
2009,D1,10.0,nye , NV
2009,D1,329.0,lark , NV
2009,D1,12.0,atlantic , NJ
2009,D1,21.0,boone , MO
2009,D1,14.0,rankin , MS
2009,D1,42.0,jackson , MS
2009,D1,10.0,lapeer , MI
2009,D1,45.0,kent , MI
2009,D1,22.0,kalamazoo , MI
2009,D1,26.0,ingham , MI
2009,D1,10.0,grand traverse , MI
2009,D1,77.0,genesee , MI
2009,D1,36.0,alhoun , MI
2009,D1,13.0,livingston , MI
2009,D1,21.0,berrien , MI
2009,D1,66.0,worcester , MA
2009,D1,113.0,suffolk , MA
2009,D1,50.0,plymouth , MA
2009,D1,68.0,norfolk , MA
2009,D1,133.0,middlesex , MA
2009,D1,14.0,hampshire , MA
2009,D1,51.0,hampden , MA
2009,D1,12.0,allegan , MI
2009,D1,69.0,bristol , MA
2009,D1,151.0,macomb , MI
2009,D1,19.0,muskegon , MI
2009,D1,30.0,harrison , MS
2009,D1,12.0,hancock , MS
2009,D1,12.0,washington , MN
2009,D1,14.0,stearns , MN
2009,D1,24.0,st. louis , MN
2009,D1,34.0,ramsey , MN
2009,D1,78.0,hennepin , MN
2009,D1,18.0,monroe , MI
2009,D1,12.0,dakota , MN
2009,D1,271.0,wayne , MI
2009,D1,15.0,washtenaw , MI
2009,D1,11.0,van buren , MI
2009,D1,14.0,shiawassee , MI
2009,D1,35.0,st. clair , MI
2009,D1,11.0,ottawa , MI
2009,D1,23.0,oakland , MI
2009,D1,18.0,anoka , MN
2009,D1,13.0,kankakee , IL
2009,D1,28.0,kane , IL
2009,D1,55.0,dupage , IL
2009,D1,107.0,san joaquin , CA
2009,D1,149.0,san francisco , CA
2009,D1,288.0,san diego , CA
2009,D1,77.0,san bernardino , CA
2009,D1,194.0,sacramento , CA
2009,D1,200.0,riverside , CA
2009,D1,33.0,placer , CA
2009,D1,267.0,orange , CA
2009,D1,11.0,napa , CA
2009,D1,33.0,monterey , CA
2009,D1,16.0,merced , CA
2009,D1,12.0,mendocino , CA
2009,D1,10.0,marin , CA
2009,D1,627.0,los angeles , CA
2009,D1,21.0,lake , CA
2009,D1,27.0,san luis obispo , CA
2009,D1,36.0,san mateo , CA
2009,D1,52.0,santa barbara , CA
2009,D1,89.0,santa clara , CA
2009,D1,44.0,jefferson , CO
2009,D1,58.0,el paso , CO
2009,D1,20.0,douglas , CO
2009,D1,139.0,denver , CO
2009,D1,28.0,boulder , CO
2009,D1,71.0,arapahoe , CO
2009,D1,52.0,adams , CO
2009,D1,119.0,kern , CA
2009,D1,14.0,yolo , CA
2009,D1,13.0,tuolumne , CA
2009,D1,35.0,tulare , CA
2009,D1,60.0,stanislaus , CA
2009,D1,42.0,sonoma , CA
2009,D1,31.0,solano , CA
2009,D1,50.0,shasta , CA
2009,D1,32.0,santa cruz , CA
2009,D1,61.0,ventura , CA
2009,D1,13.0,imperial , CA
2009,D1,34.0,humboldt , CA
2009,D1,101.0,fresno , CA
2009,D1,16.0,fairbanks north star borough, AK
2009,D1,46.0,anchorage borough, AK
2009,D1,30.0,walker , AL
2009,D1,28.0,tuscaloosa , AL
2009,D1,28.0,shelby , AL
2009,D1,11.0,st. clair , AL
2009,D1,28.0,morgan , AL
2009,D1,11.0,kenai peninsula borough, AK
2009,D1,11.0,montgomery , AL
2009,D1,27.0,madison , AL
2009,D1,10.0,lee , AL
2009,D1,10.0,lawrence , AL
2009,D1,80.0,jefferson , AL
2009,D1,10.0,houston , AL
2009,D1,14.0,etowah , AL
2009,D1,12.0,alhoun , AL
2009,D1,50.0,mobile , AL
2009,D1,30.0,larimer , CO
2009,D1,15.0,matanuska-susitna borough, AK
2009,D1,432.0,maricopa , AZ
2009,D1,34.0,el dorado , CA
2009,D1,79.0,ra costa , CA
2009,D1,49.0,butte , CA
2009,D1,13.0,amador , CA
2009,D1,119.0,alameda , CA
2009,D1,16.0,sebastian , AR
2009,D1,28.0,pulaski , AR
2009,D1,14.0,chise , AZ
2009,D1,13.0,rawford , AR
2009,D1,15.0,benton , AR
2009,D1,19.0,yuma , AZ
2009,D1,23.0,yavapai , AZ
2009,D1,32.0,pinal , AZ
2009,D1,142.0,pima , AZ
2009,D1,17.0,navajo , AZ
2009,D1,41.0,mohave , AZ
2009,D1,20.0,raighead , AR
2009,D1,14.0,mesa , CO
2009,D1,14.0,pueblo , CO
2009,D1,18.0,weld , CO
2009,D1,10.0,glynn , GA
2009,D1,68.0,fulton , GA
2009,D1,13.0,forsyth , GA
2009,D1,13.0,fayette , GA
2009,D1,28.0,dekalb , GA
2009,D1,16.0,weta , GA
2009,D1,71.0,bb , GA
2009,D1,12.0,gordon , GA
2009,D1,19.0,layton , GA
2009,D1,16.0,hatham , GA
2009,D1,26.0,arroll , GA
2009,D1,12.0,bibb , GA
2009,D1,92.0,volusia , FL
2009,D1,61.0,seminole , FL
2009,D1,62.0,sarasota , FL
2009,D1,11.0,santa rosa , FL
2009,D1,20.0,herokee , GA
2009,D1,46.0,st. lucie , FL
2009,D1,37.0,gwinnett , GA
2009,D1,11.0,haralson , GA
2009,D1,446.0,k , IL
2009,D1,15.0,hampaign , IL
2009,D1,10.0,kootenai , ID
2009,D1,13.0,bonneville , ID
2009,D1,34.0,ada , ID
2009,D1,81.0,honolulu , HI
2009,D1,10.0,hawaii , HI
2009,D1,14.0,hall , GA
2009,D1,11.0,whitfield , GA
2009,D1,11.0,walker , GA
2009,D1,19.0,richmond , GA
2009,D1,22.0,paulding , GA
2009,D1,13.0,newton , GA
2009,D1,14.0,muscogee , GA
2009,D1,11.0,jackson , GA
2009,D1,17.0,henry , GA
2009,D1,10.0,ware , GA
2009,D1,14.0,eddy , NM
2009,D1,11.0,st. johns , FL
2009,D1,223.0,pinellas , FL
2009,D1,242.0,broward , FL
2009,D1,122.0,brevard , FL
2009,D1,18.0,bay , FL
2009,D1,15.0,alachua , FL
2009,D1,14.0,district of columbia, DC
2009,D1,27.0,sussex , DE
2009,D1,60.0,new castle , DE
2009,D1,19.0,itrus , FL
2009,D1,15.0,kent , DE
2009,D1,12.0,tolland , CT
2009,D1,30.0,new london , CT
2009,D1,99.0,new haven , CT
2009,D1,12.0,middlesex , CT
2009,D1,19.0,litchfield , CT
2009,D1,72.0,hartford , CT
2009,D1,63.0,fairfield , CT
2009,D1,13.0,windham , CT
2009,D1,86.0,polk , FL
2009,D1,29.0,lay , FL
2009,D1,115.0,duval , FL
2009,D1,146.0,pasco , FL
2009,D1,218.0,palm beach , FL
2009,D1,15.0,osceola , FL
2009,D1,99.0,orange , FL
2009,D1,16.0,okaloosa , FL
2009,D1,10.0,nassau , FL
2009,D1,122.0,miami-dade , FL
2009,D1,42.0,llier , FL
2009,D1,24.0,martin , FL
2009,D1,58.0,manatee , FL
2009,D1,79.0,lee , FL
2009,D1,32.0,lake , FL
2009,D1,31.0,indian river , FL
2009,D1,237.0,hillsborough , FL
2009,D1,43.0,hernando , FL
2009,D1,16.0,escambia , FL
2009,D1,53.0,marion , FL
2009,D1,15.0,otero , NM
2009,D1,11.0,limestone , AL
2009,D1,19.0,sandoval , NM
2009,D1,14.0,sevier , TN
2009,D1,104.0,shelby , TN
2009,D1,19.0,sullivan , TN
2009,D1,16.0,sumner , TN
2009,D1,15.0,wilson , TN
2009,D1,11.0,bell , TX
2009,D1,172.0,bexar , TX
2009,D1,37.0,brazoria , TX
2009,D1,18.0,ameron , TX
2009,D1,35.0,llin , TX
2009,D1,181.0,dallas , TX
2009,D1,37.0,denton , TX
2009,D1,13.0,ector , TX
2009,D1,55.0,el paso , TX
2009,D1,25.0,fort bend , TX
2009,D1,34.0,galveston , TX
2009,D1,17.0,grayson , TX
2009,D1,13.0,gregg , TX
2009,D1,11.0,guadalupe , TX
2009,D1,11.0,hardin , TX
2009,D1,343.0,harris , TX
2009,D1,18.0,hidalgo , TX
2009,D1,30.0,jefferson , TX
2009,D1,16.0,liberty , TX
2009,D1,18.0,lubbock , TX
2009,D1,12.0,mclennan , TX
2009,D1,54.0,montgomery , TX
2009,D1,10.0,scott , TN
2009,D1,14.0,rutherford , TN
2009,D1,14.0,roane , TN
2009,D1,15.0,montgomery , TN
2009,D1,24.0,schuylkill , PA
2009,D1,10.0,somerset , PA
2009,D1,15.0,washington , PA
2009,D1,62.0,westmoreland , PA
2009,D1,30.0,york , PA
2009,D1,28.0,kent , RI
2009,D1,88.0,providence , RI
2009,D1,12.0,washington , RI
2009,D1,21.0,aiken , SC
2009,D1,41.0,anderson , SC
2009,D1,11.0,berkeley , SC
2009,D1,39.0,harleston , SC
2009,D1,60.0,greenville , SC
2009,D1,53.0,nueces , TX
2009,D1,37.0,horry , SC
2009,D1,15.0,oconee , SC
2009,D1,30.0,pickens , SC
2009,D1,30.0,richland , SC
2009,D1,69.0,spartanburg , SC
2009,D1,26.0,york , SC
2009,D1,14.0,pennington , SD
2009,D1,17.0,blount , TN
2009,D1,15.0,bradley , TN
2009,D1,90.0,davidson , TN
2009,D1,37.0,hamilton , TN
2009,D1,12.0,hawkins , TN
2009,D1,11.0,jefferson , TN
2009,D1,62.0,knox , TN
2009,D1,22.0,lexington , SC
2009,D1,29.0,orange , TX
2009,D1,20.0,parker , TX
2009,D1,11.0,polk , TX
2009,D1,18.0,wlitz , WA
2009,D1,17.0,grant , WA
2009,D1,16.0,grays harbor , WA
2009,D1,203.0,king , WA
2009,D1,24.0,kitsap , WA
2009,D1,11.0,lewis , WA
2009,D1,102.0,pierce , WA
2009,D1,20.0,skagit , WA
2009,D1,109.0,snohomish , WA
2009,D1,74.0,spokane , WA
2009,D1,28.0,thurston , WA
2009,D1,18.0,whatcom , WA
2009,D1,17.0,yakima , WA
2009,D1,44.0,lark , WA
2009,D1,15.0,berkeley , WV
2009,D1,10.0,raleigh , WV
2009,D1,16.0,brown , WI
2009,D1,36.0,dane , WI
2009,D1,10.0,dodge , WI
2009,D1,16.0,kenosha , WI
2009,D1,151.0,milwaukee , WI
2009,D1,15.0,racine , WI
2009,D1,15.0,rock , WI
2009,D1,15.0,walworth , WI
2009,D1,25.0,waukesha , WI
2009,D1,13.0,winnebago , WI
2009,D1,14.0,laramie , WY
2009,D1,19.0,rio arriba , NM
2009,D1,18.0,kanawha , WV
2009,D1,325.0,philadelphia , PA
2009,D1,13.0,lallam , WA
2009,D1,20.0,virginia beach ci, VA
2009,D1,27.0,smith , TX
2009,D1,136.0,tarrant , TX
2009,D1,12.0,taylor , TX
2009,D1,10.0,tom green , TX
2009,D1,95.0,travis , TX
2009,D1,10.0,victoria , TX
2009,D1,28.0,webb , TX
2009,D1,26.0,wichita , TX
2009,D1,24.0,williamson , TX
2009,D1,20.0,davis , UT
2009,D1,98.0,salt lake , UT
2009,D1,31.0,utah , UT
2009,D1,25.0,weber , UT
2009,D1,17.0,benton , WA
2009,D1,15.0,augusta , VA
2009,D1,25.0,fairfax , VA
2009,D1,19.0,henrico , VA
2009,D1,13.0,henry , VA
2009,D1,12.0,montgomery , VA
2009,D1,20.0,prince william , VA
2009,D1,11.0,pulaski , VA
2009,D1,14.0,tazewell , VA
2009,D1,10.0,wise , VA
2009,D1,12.0,alexandria ci, VA
2009,D1,18.0,hesapeake ci, VA
2009,D1,19.0,newport news ci, VA
2009,D1,16.0,norfolk ci, VA
2009,D1,19.0,richmond ci, VA
2009,D1,18.0,hesterfield , VA
2009,D1,30.0,northampton , PA
2009,D1,13.0,roanoke ci, VA
2009,D1,27.0,monroe , PA
2009,D1,11.0,licking , OH
2009,D1,16.0,lake , OH
2009,D1,22.0,jefferson , OH
2009,D1,67.0,hamilton , OH
2009,D1,17.0,greene , OH
2009,D1,105.0,franklin , OH
2009,D1,11.0,fairfield , OH
2009,D1,12.0,delaware , OH
2009,D1,116.0,ahoga , OH
2009,D1,23.0,lermont , OH
2009,D1,12.0,lark , OH
2009,D1,56.0,butler , OH
2009,D1,30.0,wilkes , NC
2009,D1,38.0,wake , NC
2009,D1,14.0,surry , NC
2009,D1,14.0,rutherford , NC
2009,D1,26.0,rowan , NC
2009,D1,13.0,rockingham , NC
2009,D1,10.0,robeson , NC
2009,D1,21.0,lorain , OH
2009,D1,28.0,lucas , OH
2009,D1,27.0,mahoning , OH
2009,D1,11.0,medina , OH
2009,D1,14.0,pontotoc , OK
2009,D1,13.0,pittsburg , OK
2009,D1,10.0,payne , OK
2009,D1,97.0,oklahoma , OK
2009,D1,15.0,muskogee , OK
2009,D1,10.0,mccurtain , OK
2009,D1,10.0,le flore , OK
2009,D1,13.0,grady , OK
2009,D1,16.0,reek , OK
2009,D1,10.0,richmond , NC
2009,D1,37.0,leveland , OK
2009,D1,11.0,arter , OK
2009,D1,23.0,warren , OH
2009,D1,28.0,trumbull , OH
2009,D1,38.0,summit , OH
2009,D1,16.0,stark , OH
2009,D1,19.0,scioto , OH
2009,D1,20.0,ross , OH
2009,D1,11.0,richland , OH
2009,D1,92.0,montgomery , OH
2009,D1,11.0,herokee , OK
2009,D1,16.0,pitt , NC
2009,D1,20.0,onslow , NC
2009,D1,25.0,new hanover , NC
2009,D1,10.0,schenectady , NY
2009,D1,15.0,rockland , NY
2009,D1,53.0,richmond , NY
2009,D1,104.0,queens , NY
2009,D1,11.0,oswego , NY
2009,D1,26.0,orange , NY
2009,D1,34.0,onondaga , NY
2009,D1,14.0,niagara , NY
2009,D1,102.0,new york , NY
2009,D1,141.0,suffolk , NY
2009,D1,106.0,nassau , NY
2009,D1,155.0,kings , NY
2009,D1,66.0,erie , NY
2009,D1,21.0,dutchess , NY
2009,D1,11.0,broome , NY
2009,D1,114.0,bronx , NY
2009,D1,14.0,valencia , NM
2009,D1,20.0,santa fe , NM
2009,D1,78.0,montgomery , PA
2009,D1,15.0,san juan , NM
2009,D1,38.0,monroe , NY
2009,D1,20.0,pottawatomie , OK
2009,D1,51.0,westchester , NY
2009,D1,11.0,alexander , NC
2009,D1,37.0,mecklenburg , NC
2009,D1,15.0,lincoln , NC
2009,D1,11.0,johnston , NC
2009,D1,26.0,iredell , NC
2009,D1,38.0,guilford , NC
2009,D1,47.0,gaston , NC
2009,D1,33.0,forsyth , NC
2009,D1,13.0,durham , NC
2009,D1,18.0,davidson , NC
2009,D1,20.0,alamance , NC
2009,D1,23.0,mberland , NC
2009,D1,18.0,lumbus , NC
2009,D1,13.0,leveland , NC
2009,D1,24.0,atawba , NC
2009,D1,12.0,arteret , NC
2009,D1,17.0,aldwell , NC
2009,D1,21.0,abarrus , NC
2009,D1,17.0,burke , NC
2009,D1,17.0,buncombe , NC
2009,D1,25.0,brunswick , NC
2009,D1,11.0,raven , NC
2009,D1,11.0,rogers , OK
2009,D1,16.0,randolph , NC
2009,D1,133.0,tulsa , OK
2009,D1,23.0,mercer , PA
2009,D1,48.0,luzerne , PA
2009,D1,15.0,sequoyah , OK
2009,D1,42.0,lancaster , PA
2009,D1,38.0,lackawanna , PA
2009,D1,21.0,fayette , PA
2009,D1,25.0,erie , PA
2009,D1,90.0,delaware , PA
2009,D1,21.0,dauphin , PA
2009,D1,12.0,mberland , PA
2009,D1,49.0,hester , PA
2009,D1,13.0,entre , PA
2009,D1,33.0,ambria , PA
2009,D1,17.0,butler , PA
2009,D1,35.0,lehigh , PA
2009,D1,17.0,blair , PA
2009,D1,12.0,linn , OR
2009,D1,32.0,lackamas , OR
2009,D1,77.0,bucks , PA
2009,D1,59.0,lane , OR
2009,D1,29.0,marion , OR
2009,D1,102.0,multnomah , OR
2009,D1,14.0,wagoner , OK
2009,D1,12.0,adams , PA
2009,D1,195.0,allegheny , PA
2009,D1,26.0,beaver , PA
2009,D1,11.0,bedford , PA
2009,D1,12.0,berks , PA
2009,D1,32.0,washington , OR
2009,D1,13.0,jackson , OR
2010,D1,38.0,floyd , KY
2010,D1,45.0,fayette , KY
2010,D1,13.0,daviess , KY
2010,D1,16.0,lay , KY
2010,D1,24.0,bell , KY
2010,D1,23.0,ampbell , KY
2010,D1,11.0,breathitt , KY
2010,D1,21.0,boyd , KY
2010,D1,28.0,boone , KY
2010,D1,16.0,wyandotte , KS
2010,D1,19.0,shawnee , KS
2010,D1,40.0,sedgwick , KS
2010,D1,22.0,johnson , KS
2010,D1,16.0,arter , KY
